,id,label,comments
4015,23068959,Crash / Freeze,8
4016,23055728,Bug,1
4017,23055728,Confirmation Needed,1
4018,23049379,Bug,3
4019,23048140,Bug,4
4020,23048140,Confirmation Needed,4
4021,22894529,Bug,0
4022,22788471,Bug,9
4023,22788471,Confirmation Needed,9
4024,22786748,Bug,6
4025,22786417,Bug,1
4026,22784998,Bug,0
4027,22784998,Confirmation Needed,0
4028,22775363,Bug,12
4029,22775363,Confirmation Needed,12
4030,22775201,Bug,0
4031,22775201,Confirmation Needed,0
4032,22775165,Bug,3
4033,22775143,Bug,0
4034,22775143,Confirmation Needed,0
4035,22771372,Bug,1
4036,22771372,Confirmation Needed,1
4037,22770923,Bug,3
4038,22770923,Confirmation Needed,3
4039,22770689,Bug,3
4040,22769522,Bug,1
4041,22769522,Easy-fix,1
4042,22705781,Bug,8
4043,22705781,Confirmation Needed,8
4044,22700645,Bug,2
4045,22684573,Bug,2
4046,22606246,Bug,1
4047,22606246,Suggestion (Discuss),1
4048,22563224,Bug,0
4049,22556789,Bug,1
4050,22482613,Bug,0
4051,22451701,Bug,1
4052,22451701,Confirmation Needed,1
4053,22431533,Bug,11
4054,22431533,Confirmation Needed,11
4055,22421838,Bug,2
4056,22416709,Bug,13
4057,22414147,Bug,2
4058,22413435,Bug,0
4059,22409623,Bug,1
4060,22409623,Easy-fix,1
4061,22409623,Enhancement,1
4062,22407177,Bug,4
4063,22402033,Bug,1
4064,22397345,Bug,8
4065,22395063,Bug,2
4066,22395063,Easy-fix,2
4067,22393244,Bug,7
4068,22382516,Bug,2
4069,22382516,Easy-fix,2
4070,22378442,Bug,0
4071,22362724,Bug,0
4072,22362087,Bug,1
4073,22238694,Bug,2
4074,22164335,Bug,11
4075,22164335,Easy-fix,11
4076,22164335,Suggestion (Discuss),11
4077,22141002,Bug,0
4078,22141002,Easy-fix,0
4079,22078397,Bug,0
4080,22078397,Easy-fix,0
4081,22069608,Bug,2
4082,22069232,Bug,3
4083,22069232,NPC,3
4084,22069000,Bug,4
4085,22069000,NPC,4
4086,22052353,Bug,1
4087,22052353,Easy-fix,1
4088,22044811,Bug,6
4089,22043747,Bug,0
4090,22043449,Bug,1
4091,22028278,Bug,2
4092,22026345,Bug,0
4093,22023493,Bug,4
4094,22023493,Confirmation Needed,4
4095,22016183,Bug,1
4096,22011617,Bug,1
4097,22011617,Duplicate,1
4098,22011227,Bug,1
4099,22009812,Bug,3
4100,22007748,Bug,3
4101,22007748,Confirmation Needed,3
4102,22006032,Bug,2
4103,22006032,Easy-fix,2
4104,21998510,Bug,1
4105,21998510,Easy-fix,1
4106,21996664,Bug,0
4107,21940239,Bug,2
4108,21903532,Bug,0
4109,21903532,Easy-fix,0
4110,21870320,Bug,2
4111,21864527,Bug,1
4112,21846131,Bug,4
4113,21844786,Bug,4
4114,21844786,Confirmation Needed,4
4115,21844786,Crash / Freeze,4
4116,21844786,Enhancement,4
4117,21827817,Bug,3
4118,21827817,Enhancement,3
4119,21825790,Bug,3
4120,21825790,Easy-fix,3
4121,21825460,Bug,1
4122,21825460,Duplicate,1
4123,21819570,Bug,2
4124,21801127,Bug,4
4125,21798843,Bug,0
4126,21798813,Bug,1
4127,21795948,Bug,0
4128,21795948,Enhancement,0
4129,21795878,Bug,2
4130,21795878,Easy-fix,2
4131,21775077,Bug,2
4132,21738428,Bug,9
4133,21738428,Easy-fix,9
4134,21701708,Bug,1
4135,21669467,Bug,4
4136,21664749,Bug,2
4137,21664749,Easy-fix,2
4138,21657250,Bug,0
4139,21645714,Bug,1
4140,21609013,Bug,3
4141,21609013,Suggestion (Discuss),3
4142,21593757,Bug,1
4143,21593757,Information / Interface,1
4144,21556600,Bug,4
4145,21556600,Confirmation Needed,4
4146,21541797,Bug,3
4147,21490381,Bug,1
4148,21468300,Bug,1
4149,21468300,Easy-fix,1
4150,21402698,Bug,1
4151,21402698,Confirmation Needed,1
4152,21397835,Bug,1
4153,21361809,Bug,1
4154,21361809,Confirmation Needed,1
4155,21332930,Bug,2
4156,21272171,Bug,2
4157,21272171,Easy-fix,2
4158,21271861,Bug,2
4159,21271861,Confirmation Needed,2
4160,21268449,Bug,6
4161,21268415,Bug,5
4162,21268415,Confirmation Needed,5
4163,21265906,Bug,0
4164,21264218,Bug,1
4165,21260135,Bug,0
4166,21247512,Bug,2
4167,21230354,Bug,5
4168,21208940,Bug,0
4169,21208940,Easy-fix,0
4170,21130550,Bug,1
4171,21130179,Bug,4
4172,21130179,Easy-fix,4
4173,21114487,Bug,0
4174,21042085,Bug,1
4175,21042085,Easy-fix,1
4176,21012015,Bug,5
4177,21012015,Easy-fix,5
4178,21010441,Bug,1
4179,21010441,Easy-fix,1
4180,21010378,Bug,3
4181,21003418,Bug,1
4182,20999599,Bug,0
4183,20999599,Easy-fix,0
4184,20948613,Bug,1
4185,20939988,Bug,2
4186,20937525,Bug,7
4187,20909970,Bug,3
4188,20907592,Bug,5
4189,20907592,Suggestion (Discuss),5
4190,20907539,Bug,0
4191,20906779,Bug,0
4192,20906779,Easy-fix,0
4193,20903021,Bug,4
4194,20903021,Confirmation Needed,4
4195,20897326,Bug,1
4196,20897326,Easy-fix,1
4197,20889646,Bug,0
4198,20865820,Bug,1
4199,20865820,Easy-fix,1
4200,20839866,Bug,1
4201,20823249,Bug,3
4202,20725070,Bug,1
4203,20720342,Bug,2
4204,20720342,Easy-fix,2
4205,20720342,Enhancement,2
4206,20718216,Bug,6
4207,20718216,Easy-fix,6
4208,20718216,Enhancement,6
4209,20708251,Bug,0
4210,20708251,Easy-fix,0
4211,20698487,Bug,3
4212,20689054,Bug,1
4213,20689054,Easy-fix,1
4214,20665574,Bug,2
4215,20665574,Easy-fix,2
4216,20654133,Bug,0
4217,20597622,Bug,2
4218,20597622,Easy-fix,2
4219,20578207,Bug,1
4220,20568266,Bug,5
4221,20568266,Confirmation Needed,5
4222,20568266,Performance,5
4223,20559227,Bug,2
4224,20559227,Duplicate,2
4225,20549276,Bug,2
4226,20549276,Duplicate,2
4227,20509495,Bug,12
4228,20494319,Bug,8
4229,20492245,Bug,1
4230,20442476,Bug,0
4231,20434938,Bug,5
4232,20418233,Bug,7
4233,20418233,Duplicate,7
4234,20415526,Bug,6
4235,20405380,Bug,1
4236,20367914,Bug,3
4237,20351285,Bug,6
4238,20348737,Bug,4
4239,20348737,Easy-fix,4
4240,20316270,Bug,7
4241,20316270,Crash / Freeze,7
4242,20307648,Balance,2
4243,20307648,Bug,2
4244,20307054,Bug,4
4245,20307054,Information / Interface,4
4246,20295336,Bug,3
4247,20295336,Confirmation Needed,3
4248,20295336,Crash / Freeze,3
4249,20290441,Bug,0
4250,20228072,Bug,0
4251,20228072,Enhancement,0
4252,20224199,Bug,0
4253,20224199,Easy-fix,0
4254,20219828,Bug,1
4255,20219717,Bug,2
4256,20219717,Confirmation Needed,2
4257,20219466,Bug,1
4258,20207162,Bug,5
4259,20205819,Bug,2
4260,20205819,Duplicate,2
4261,20199042,Bug,2
4262,20199042,Confirmation Needed,2
4263,20199042,Enhancement,2
4264,20159765,Bug,2
4265,20159765,Easy-fix,2
4266,20154867,Bug,0
4267,20148034,Bug,2
4268,20147733,Bug,0
4269,20147216,Bug,0
4270,20146197,Bug,1
4271,20132850,Bug,1
4272,20132850,Confirmation Needed,1
4273,20132850,Easy-fix,1
4274,20118622,Bug,2
4275,20118622,Easy-fix,2
4276,20105157,Bug,1
4277,20105157,Easy-fix,1
4278,20065894,Bug,1
4279,20056667,Bug,1
4280,20033110,Bug,6
4281,20006028,Bug,1
4282,20006028,Easy-fix,1
4283,20003306,Bug,9
4284,19962883,Bug,4
4285,19962369,Bug,0
4286,19945591,Bug,4
4287,19904073,Bug,2
4288,19904073,Easy-fix,2
4289,19895621,Bug,12
4290,19895162,Bug,2
4291,19882163,Bug,2
4292,19878429,Bug,1
4293,19878429,Confirmation Needed,1
4294,19877786,Bug,6
4295,19869180,Bug,3
4296,19869180,Confirmation Needed,3
4297,19868918,Bug,2
4298,19863420,Bug,8
4299,19859653,Bug,8
4300,19854196,Bug,4
4301,19854177,Bug,3
4302,19849637,Bug,3
4303,19795558,Bug,0
4304,19789128,Bug,1
4305,19763690,Bug,1
4306,19763690,Crash / Freeze,1
4307,19763690,Easy-fix,1
4308,19762618,Bug,1
4309,19724396,Bug,5
4310,19724172,Bug,4
4311,19679761,Bug,0
4312,19666815,Bug,0
4313,19666815,Easy-fix,0
4314,19629116,Bug,0
4315,19592455,Bug,0
4316,19592455,Easy-fix,0
4317,19575205,Bug,2
4318,19545648,Bug,1
4319,19545648,Enhancement,1
4320,19535303,Bug,1
4321,19534119,Bug,1
4322,19534119,Easy-fix,1
4323,19529717,Bug,1
4324,19528332,Bug,2
4325,19528332,Enhancement,2
4326,19514446,Bug,3
4327,19513086,Bug,0
4328,19513086,Easy-fix,0
4329,19511310,Bug,1
4330,19470275,Bug,2
4331,19462096,Bug,7
4332,19462096,Easy-fix,7
4333,19431519,Bug,5
4334,19431519,Confirmed,5
4335,19431519,Enhancement,5
4336,19431519,Suggestion (Discuss),5
4337,19330105,Bug,2
4338,19296760,Bug,5
4339,19296760,Confirmation Needed,5
4340,19296198,Bug,1
4341,19294797,Bug,5
4342,19294797,Confirmation Needed,5
4343,19261598,Bug,1
4344,19242222,Bug,0
4345,19234822,Bug,8
4346,19210319,Bug,8
4347,19210319,NPC,8
4348,19203181,Bug,4
4349,19203181,Crash / Freeze,4
4350,19203181,Easy-fix,4
4351,19173656,Bug,1
4352,19173656,Information / Interface,1
4353,19169614,Bug,2
4354,19168408,Bug,2
4355,19163520,Bug,3
4356,19152737,Bug,2
4357,19152737,Easy-fix,2
4358,19135713,Bug,5
4359,19134529,Bug,2
4360,19134529,Confirmation Needed,2
4361,19134273,Bug,2
4362,19024612,Bug,6
4363,19009107,Bug,1
4364,19009107,Enhancement,1
4365,18990180,Bug,4
4366,18990180,Enhancement,4
4367,18932668,Bug,0
4368,18932668,Easy-fix,0
4369,18919056,Bug,0
4370,18890043,Bug,2
4371,18889090,Bug,2
4372,18889090,Enhancement,2
4373,18882948,Bug,0
4374,18879220,Bug,3
4375,18864804,Bug,1
4376,18838405,Bug,0
4377,18837935,Bug,1
4378,18818360,Bug,0
4379,18814898,Bug,3
4380,18811116,Bug,0
4381,18738602,Bug,0
4382,18721373,Bug,1
4383,18718712,Bug,0
4384,18717573,Bug,9
4385,18647228,Bug,4
4386,18647228,Duplicate,4
4387,18647228,Easy-fix,4
4388,18647228,Information / Interface,4
4389,18646956,Bug,1
4390,18631142,Bug,0
4391,18610543,Bug,0
4392,18574107,Bug,1
4393,18574107,Crash / Freeze,1
4394,18555686,Bug,7
4395,18555686,Confirmed,7
4396,18555686,Vehicle,7
4397,18548529,Bug,2
4398,18541977,Bug,2
4399,18541977,Information / Interface,2
4400,18529817,Bug,0
4401,18529817,Information / Interface,0
4402,18526262,Bug,2
4403,18516782,Bug,0
4404,18514043,Bug,8
4405,18514043,Confirmation Needed,8
4406,18508408,Bug,7
4407,18507507,Bug,2
4408,18487982,Bug,2
4409,18469612,Bug,0
4410,18454707,Bug,0
4411,18454707,Easy-fix,0
4412,18451685,Bug,1
4413,18451685,Crash / Freeze,1
4414,18449689,Bug,3
4415,18448706,Bug,0
4416,18448683,Bug,0
4417,18411220,Bug,2
4418,18411220,Performance,2
4419,18389952,Bug,6
4420,18379417,Bug,5
4421,18379417,Easy-fix,5
4422,18379417,Information / Interface,5
4423,18363576,Bug,1
4424,18363576,Easy-fix,1
4425,18325653,Bug,4
4426,18325653,Confirmation Needed,4
4427,18317051,Bug,0
4428,18317051,Crash / Freeze,0
4429,18297121,Bug,0
4430,18263150,Bug,5
4431,18249952,Bug,1
4432,18246894,Bug,0
4433,18213419,Bug,2
4434,18212863,Bug,6
4435,18199152,Bug,1
4436,18195779,Bug,1
4437,18195779,Easy-fix,1
4438,18193337,Bug,1
4439,18191239,Bug,2
4440,18166951,Bug,1
4441,18166235,Bug,3
4442,18115049,Bug,0
4443,18108093,Bug,0
4444,18087224,Bug,3
4445,18068099,Bug,2
4446,18048627,Bug,0
4447,18042059,Bug,0
4448,18006175,Bug,0
4449,17964855,Bug,4
4450,17908564,Bug,1
4451,17844946,Bug,1
4452,17844946,Confirmation Needed,1
4453,17761664,Bug,1
4454,17672325,Bug,5
4455,17636243,Bug,5
4456,17636243,Information / Interface,5
4457,17583191,Bug,2
4458,17574576,Bug,4
4459,17542974,Bug,1
4460,17542974,Easy-fix,1
4461,17504792,Bug,0
4462,17488237,Bug,2
4463,17436160,Bug,0
4464,17436160,Crash / Freeze,0
4465,17384783,Bug,1
4466,17314031,Bug,5
4467,17314031,Crash / Freeze,5
4468,17297987,Bug,0
4469,17232836,Bug,0
4470,17087239,Bug,2
4471,17087239,Enhancement,2
4472,17070656,Bug,1
4473,17070656,Easy-fix,1
4474,17032083,Bug,1
4475,17032083,Easy-fix,1
4476,17019327,Bug,0
4477,17019327,Information / Interface,0
4478,17012986,Bug,1
4479,17010916,Bug,6
4480,17010916,Confirmation Needed,6
4481,17010916,Performance,6
4482,17005838,Bug,1
4483,17003266,Bug,1
4484,16952998,Bug,2
4485,16887733,Bug,2
4486,16886705,Bug,1
4487,16885692,Bug,0
4488,16885692,Easy-fix,0
4489,16885692,Enhancement,0
4490,16884963,Bug,7
4491,16884963,Confirmation Needed,7
4492,16884963,Information / Interface,7
4493,16848244,Bug,2
4494,16848244,NPC,2
4495,16746114,Bug,4
4496,16746114,Enhancement,4
4497,16723570,Bug,1
4498,16722300,Bug,3
4499,16722300,Information / Interface,3
4500,16722300,NPC,3
4501,16720940,Bug,1
4502,16720940,Information / Interface,1
4503,16720835,Bug,3
4504,16720835,Easy-fix,3
4505,16720835,Information / Interface,3
4506,16720802,Bug,2
4507,16720802,Information / Interface,2
4508,16720201,Bug,1
4509,16720201,Easy-fix,1
4510,16663044,Bug,0
4511,16663044,Easy-fix,0
4512,16663044,Enhancement,0
4513,16606242,Bug,1
4514,16606242,Confirmed,1
4515,16606242,NPC,1
4516,16594592,Bug,4
4517,16593170,Bug,1
4518,16593170,Duplicate,1
4519,16591718,Bug,0
4520,16591718,Easy-fix,0
4521,16591718,Information / Interface,0
4522,16587181,Bug,4
4523,16587181,Duplicate,4
4524,16582747,Bug,2
4525,16582747,Easy-fix,2
4526,16559677,Bug,1
4527,16559677,Crash / Freeze,1
4528,16559174,Bug,0
4529,16559174,Easy-fix,0
4530,16529882,Bug,0
4531,16526993,Bug,0
4532,16526993,NPC,0
4533,16521946,Bug,0
4534,16521946,Easy-fix,0
4535,16498847,Bug,9
4536,16498847,Confirmation Needed,9
4537,16478643,Bug,0
4538,16478643,Easy-fix,0
4539,16477686,Bug,0
4540,16477686,Easy-fix,0
4541,16447524,Bug,5
4542,16429493,Bug,0
4543,16429493,Easy-fix,0
4544,16420872,Bug,0
4545,16375888,Bug,0
4546,16375888,Enhancement,0
4547,16375888,Priority,0
4548,16367798,Bug,0
4549,16362325,Bug,1
4550,16362325,Easy-fix,1
4551,16362325,Information / Interface,1
4552,16351040,Bug,4
4553,16351040,Confirmation Needed,4
4554,16343677,Bug,0
4555,16343677,Information / Interface,0
4556,16264987,Bug,0
4557,16188974,Bug,1
4558,16188974,Information / Interface,1
4559,16176582,Bug,1
4560,16171494,Bug,2
4561,16169734,Bug,7
4562,16145842,Bug,0
4563,16144616,Bug,6
4564,16144616,Confirmed,6
4565,16144616,Mapgen,6
4566,16129077,Bug,1
4567,16128349,Bug,3
4568,16125543,Bug,4
4569,16125543,Confirmed,4
4570,16123350,Bug,5
4571,16119728,Bug,2
4572,16119728,Confirmation Needed,2
4573,16117787,Bug,10
4574,16107345,Bug,2
4575,16107345,NPC,2
4576,16107085,Bug,1
4577,16092727,Bug,1
4578,16092727,Confirmation Needed,1
4579,16092727,Information / Interface,1
4580,16082339,Bug,1
4581,16082339,Easy-fix,1
4582,16073055,Bug,1
4583,16054579,Bug,1
4584,16019886,Bug,4
4585,16018170,Bug,1
4586,16014772,Bug,6
4587,16014772,Confirmation Needed,6
4588,16007646,Bug,1
4589,16007646,Easy-fix,1
4590,15997962,Bug,0
4591,15992964,Bug,0
4592,15991321,Bug,0
4593,15986900,Bug,0
4594,15986900,Easy-fix,0
4595,15986609,Bug,1
4596,15986609,Easy-fix,1
4597,15959093,Bug,1
4598,15959093,Easy-fix,1
4599,15958459,Bug,2
4600,15958459,Duplicate,2
4601,15927287,Bug,4
4602,15927287,Confirmation Needed,4
4603,15927287,NPC,4
4604,15901078,Bug,1
4605,15901078,Duplicate,1
4606,15896637,Bug,2
4607,15896637,Confirmation Needed,2
4608,15896546,Bug,5
4609,15896546,Confirmed,5
4610,15884337,Balance,1
4611,15884337,Bug,1
4612,15883702,Bug,2
4613,15881096,Bug,0
4614,15881096,NPC,0
4615,15867825,Bug,3
4616,15867825,Duplicate,3
4617,15838792,Bug,2
4618,15801424,Bug,4
4619,15800521,Bug,5
4620,15800521,Easy-fix,5
4621,15772776,Bug,6
4622,15768752,Bug,0
4623,15715424,Bug,0
4624,15715424,Easy-fix,0
4625,15715424,NPC,0
4626,15691681,Bug,6
4627,15691681,Information / Interface,6
4628,15685651,Bug,8
4629,15651032,Bug,3
4630,15613852,Bug,2
4631,15600558,Bug,1
4632,15598766,Bug,3
4633,15585640,Bug,0
4634,15579284,Bug,7
4635,15569944,Bug,4
4636,15562057,Bug,1
4637,15541169,Bug,3
4638,15541169,Easy-fix,3
4639,15531276,Bug,0
4640,15530463,Bug,2
4641,15427626,Bug,0
4642,15397771,Bug,7
4643,15373532,Bug,3
4644,15373532,Performance,3
4645,15372121,Bug,3
4646,15372121,Documentation,3
4647,15370821,Bug,3
4648,15362060,Bug,0
4649,15355023,Bug,10
4650,15326393,Bug,3
4651,15318943,Bug,2
4652,15318943,NPC,2
4653,15244948,Bug,6
4654,15244948,Easy-fix,6
4655,15230589,Bug,4
4656,15230589,Easy-fix,4
4657,15215475,Bug,0
4658,15215475,Easy-fix,0
4659,15204526,Bug,2
4660,15204526,Duplicate,2
4661,15204523,Bug,1
4662,15189749,Bug,2
4663,15189749,Duplicate,2
4664,15165090,Bug,2
4665,15151029,Bug,1
4666,15151029,Confirmed,1
4667,15096807,Bug,3
4668,15047645,Bug,5
4669,15046480,Bug,0
4670,15046480,NPC,0
4671,15041921,Bug,3
4672,15037134,Bug,5
4673,15037134,Duplicate,5
4674,15035809,Bug,8
4675,15035809,Documentation,8
4676,15005239,Bug,16
4677,15005239,Suggestion (Discuss),16
4678,14982688,Bug,1
4679,14954192,Bug,13
4680,14954192,Confirmed,13
4681,14954192,Enhancement,13
4682,14954192,Mechanics Change,13
4683,14858686,Bug,4
4684,14858686,Duplicate,4
4685,14853195,Bug,0
4686,14848967,Bug,7
4687,14812304,Bug,7
4688,14810761,Bug,1
4689,14809677,Bug,1
4690,14775106,Bug,0
4691,14775032,Bug,0
4692,14772771,Bug,0
4693,14772009,Bug,2
4694,14772009,NPC,2
4695,14771656,Bug,3
4696,14771656,NPC,3
4697,14770713,Bug,1
4698,14770713,NPC,1
4699,14770466,Bug,3
4700,14768635,Bug,0
4701,14768421,Bug,2
4702,14768295,Bug,6
4703,14767234,Bug,6
4704,14767154,Bug,0
4705,14765910,Bug,4
4706,14765461,Bug,1
4707,14753163,Bug,1
4708,14752714,Bug,3
4709,14747796,Balance,3
4710,14747796,Bug,3
4711,14718840,Bug,6
4712,14694189,Bug,1
4713,14667727,Bug,0
4714,14667572,Bug,1
4715,14666304,Bug,3
4716,14666304,Information / Interface,3
4717,14665457,Bug,5
4718,14653242,Bug,0
4719,14649011,Bug,0
4720,14643349,Bug,3
4721,14637749,Bug,6
4722,14637279,Bug,0
4723,14619313,Bug,4
4724,14619313,Confirmation Needed,4
4725,14618224,Bug,2
4726,14613843,Bug,1
4727,14605487,Bug,4
4728,14604302,Bug,1
4729,14604302,Confirmation Needed,1
4730,14599208,Bug,3
4731,14599208,NPC,3
4732,14594009,Bug,0
4733,14594009,NPC,0
4734,14561002,Bug,3
4735,14559679,Bug,1
4736,14556865,Bug,14
4737,14556865,Confirmed,14
4738,14556002,Bug,1
4739,14527728,Bug,12
4740,14522328,Bug,1
4741,14490631,Bug,4
4742,14490631,Easy-fix,4
4743,14478131,Bug,1
4744,14465205,Bug,3
4745,14458763,Bug,13
4746,14446246,Bug,1
4747,14446246,Duplicate,1
4748,14443275,Bug,0
4749,14391813,Bug,6
4750,14390937,Bug,8
4751,14385209,Bug,3
4752,14335105,Bug,1
4753,14309562,Bug,0
4754,14309562,Easy-fix,0
4755,14296144,Bug,3
4756,14296144,Enhancement,3
4757,14295161,Bug,6
4758,14295161,Confirmation Needed,6
4759,14295161,Information / Interface,6
4760,14288625,Bug,1
4761,14288625,Easy-fix,1
4762,14286621,Bug,3
4763,14278317,Bug,1
4764,14277196,Bug,1
4765,14273985,Bug,1
4766,14263091,Bug,2
4767,14263091,Information / Interface,2
4768,14262804,Bug,1
4769,14241119,Bug,2
4770,14241119,Duplicate,2
4771,14241119,Information / Interface,2
4772,14239279,Bug,0
4773,14238137,Bug,2
4774,14237542,Bug,3
4775,14237542,Easy-fix,3
4776,14236361,Bug,0
4777,14232631,Bug,1
4778,14232631,Easy-fix,1
4779,14230185,Bug,6
4780,14205742,Bug,1
4781,14190715,Bug,9
4782,14137462,Bug,3
4783,14135545,Bug,0
4784,14135545,Easy-fix,0
4785,14129482,Bug,1
4786,14026686,Bug,8
4787,14026686,Confirmation Needed,8
4788,14026686,Information / Interface,8
4789,13986391,Bug,0
4790,13985009,Bug,0
4791,13985009,Easy-fix,0
4792,13984214,Bug,0
4793,13981924,Bug,7
4794,13981120,Bug,1
4795,13975120,Bug,2
4796,13959442,Bug,1
4797,13959429,Bug,0
4798,13953277,Bug,1
4799,13947110,Bug,5
4800,13943724,Bug,4
4801,13910521,Bug,1
4802,13874281,Bug,0
4803,13872380,Bug,0
4804,13857096,Bug,5
4805,13845222,Bug,0
4806,13845222,Easy-fix,0
4807,13832302,Bug,5
4808,13832302,Easy-fix,5
4809,13822396,Bug,7
4810,13804548,Bug,8
4811,13801424,Bug,8
4812,13801424,Confirmation Needed,8
4813,13797164,Bug,2
4814,13797164,Duplicate,2
4815,13796654,Bug,1
4816,13796654,Easy-fix,1
4817,13786205,Bug,2
4818,13733861,Bug,14
4819,13727146,Bug,0
4820,13721941,Bug,0
4821,13716802,Bug,4
4822,13709686,Bug,3
4823,13708383,Bug,11
4824,13687065,Bug,6
4825,13685345,Bug,1
4826,13668350,Bug,1
4827,13666560,Bug,1
4828,13663797,Bug,2
4829,13663797,Enhancement,2
4830,13663797,NPC,2
4831,13655881,Bug,6
4832,13655881,NPC,6
4833,13630660,Bug,1
4834,13577104,Bug,0
4835,13559602,Bug,8
4836,13559305,Bug,1
4837,13528937,Bug,1
4838,13528937,Enhancement,1
4839,13455508,Bug,0
4840,13455508,Easy-fix,0
4841,13449834,Bug,3
4842,13449448,Bug,7
4843,13448474,Bug,3
4844,13448474,Confirmation Needed,3
4845,13440534,Bug,4
4846,13440534,Easy-fix,4
4847,13366273,Bug,3
4848,13366273,Information / Interface,3
4849,13330956,Bug,2
4850,13231747,Bug,3
4851,13231747,Easy-fix,3
4852,13174160,Bug,1
4853,13172736,Bug,1
4854,13126544,Bug,1
4855,13123507,Bug,0
4856,13037386,Bug,5
4857,12985074,Bug,0
4858,12985074,Easy-fix,0
4859,12951306,Bug,2
4860,12951271,Bug,7
4861,12940297,Bug,4
4862,12927748,Bug,5
4863,12927748,Confirmed,5
4864,12904311,Bug,4
4865,12895333,Bug,3
4866,12895333,Easy-fix,3
4867,12879969,Bug,2
4868,12844082,Bug,3
4869,12823848,Bug,3
4870,12823175,Bug,1
4871,12797634,Bug,3
4872,12759712,Bug,2
4873,12759712,Confirmation Needed,2
4874,12741466,Bug,1
4875,12734216,Bug,2
4876,12734216,NPC,2
4877,12733212,Bug,1
4878,12733212,NPC,1
4879,12731511,Bug,1
4880,12727098,Bug,4
4881,12727098,Easy-fix,4
4882,12664139,Bug,3
4883,12664079,Bug,0
4884,12664079,Easy-fix,0
4885,12652268,Bug,0
4886,12652268,Easy-fix,0
4887,12646228,Bug,4
4888,12646228,Confirmed,4
4889,12646228,NPC,4
4890,12634174,Bug,3
4891,12633020,Bug,3
4892,12632465,Bug,2
4893,12628765,Bug,0
4894,12627418,Bug,10
4895,12627418,NPC,10
4896,12626360,Bug,2
4897,12532785,Bug,1
4898,12532785,Easy-fix,1
4899,12476146,Bug,0
4900,12466918,Bug,8
4901,12466918,Confirmation Needed,8
4902,12465699,Bug,0
4903,12410739,Bug,5
4904,12394146,Bug,0
4905,12394146,Easy-fix,0
4906,12367814,Bug,1
4907,12360849,Bug,1
4908,12329965,Bug,0
4909,12329819,Bug,2
4910,12290511,Bug,1
4911,12289721,Bug,3
4912,12287639,Bug,4
4913,12287639,Easy-fix,4
4914,12196539,Bug,1
4915,12138340,Bug,1
4916,12138340,Easy-fix,1
4917,12135976,Bug,1
4918,12135976,Easy-fix,1
4919,12091010,Bug,3
4920,12091010,Confirmed,3
4921,11891552,Bug,2
4922,11833752,Bug,6
4923,11833752,Confirmed,6
4924,11814863,Bug,1
4925,11749405,Bug,6
4926,11706842,Bug,4
4927,11706842,Confirmed,4
4928,11341339,Bug,1
4929,11341076,Bug,2
4930,11338093,Bug,1
4931,11337946,Bug,1
4932,11337946,Easy-fix,1
4933,11330570,Bug,8
4934,11330548,Bug,1
4935,11303567,Bug,0
4936,11300835,Bug,0
4937,11217125,Bug,1
4938,11217125,Documentation,1
4939,11217125,Easy-fix,1
4940,11206975,Bug,2
4941,11206975,Documentation,2
4942,11206975,Easy-fix,2
4943,11205906,Bug,1
4944,11205906,Documentation,1
4945,11205906,Easy-fix,1
4946,11205851,Bug,2
4947,11205851,Documentation,2
4948,11205851,Easy-fix,2
4949,11205825,Bug,1
4950,11205825,Documentation,1
4951,11205825,Easy-fix,1
4952,11051779,Bug,2
4953,11049425,Bug,1
4954,11010985,Bug,3
4955,10940381,Bug,0
4956,10940381,NPC,0
4957,10746745,Bug,2
4958,10746745,Easy-fix,2
4959,10675727,Bug,2
